-4	-4	913	0	0	0	17
-4	-4	1050	0	0	0	31
-4	3	1071	0	0	0	45
0	-3	1066	0	0	0	61
11	-14	1065	0	0	0	75
15	-12	1076	0	0	0	89
23	9	1073	-1	0	0	103
1	-10	1072	0	0	0	131
0	6	1076	0	0	0	145
-4	-3	1070	0	0	0	159
3	-14	1062	0	0	0	173
22	2	1061	-1	0	0	187
6	-3	1072	0	0	0	201
8	-4	1069	0	0	0	215
0	-4	1065	0	0	0	243
0	0	1076	0	0	0	258
4	-4	1070	0	0	0	273
4	-4	1065	0	0	0	287
7	0	1069	0	0	0	302
4	0	1069	0	0	0	316
4	-4	1065	0	0	0	330
0	-4	1065	0	0	0	358
7	-4	1072	0	0	0	375
8	0	1073	0	0	0	390
4	0	1066	0	0	0	404
4	0	1072	0	0	0	418
4	0	1073	0	0	0	433
0	0	1069	0	0	0	447
4	-4	1072	0	0	0	475
4	-4	1073	0	0	0	489
4	-4	1073	0	0	0	503
0	0	1069	0	0	0	517
4	0	1073	0	0	0	531
4	-4	1076	0	0	0	546
-7	0	1070	0	0	0	560
8	0	1066	0	0	0	591
4	-4	1069	0	0	0	605
0	0	1069	0	0	0	619
4	-4	1065	0	0	0	634
4	-4	1072	0	0	0	648
11	-4	1076	0	0	0	662
12	-7	1070	0	0	0	677
0	-4	1069	0	0	0	706
0	0	1069	0	0	0	720
7	-4	1069	0	0	0	734
4	0	1072	0	0	0	748
11	0	1069	0	0	0	762
5	-4	1076	0	0	0	778
0	-4	1070	0	0	0	793
4	0	1069	0	0	0	821
11	0	1069	0	0	0	836
8	-4	1069	0	0	0	850
4	0	1069	0	0	0	864
4	-4	1069	0	0	0	879
4	-4	1069	0	0	0	895
4	-4	1072	0	0	0	910
4	0	1069	0	0	0	938
0	-4	1069	0	0	0	952
4	0	1069	0	0	0	967
4	-4	1065	0	0	0	982
4	0	1072	0	0	0	997
4	-4	1069	0	0	0	1011
0	-4	1065	0	0	0	1025
4	0	1069	0	0	0	1054
4	0	1069	0	0	0	1068
4	-4	1065	0	0	0	1083
4	0	1069	0	0	0	1098
4	-4	1072	0	0	0	1112
4	0	1073	0	0	0	1126
8	0	1066	0	0	0	1169
4	-7	1069	0	0	0	1183
4	-4	1072	0	0	0	1198
0	-4	1066	0	0	0	1212
0	-4	1069	0	0	0	1226
4	-4	1069	0	0	0	1240
0	0	1073	0	0	0	1268
0	0	1069	0	0	0	1283
0	-4	1065	0	0	0	1298
4	-4	1069	0	0	0	1312
4	-4	1069	0	0	0	1326
15	-4	1065	0	0	0	1343
9	-4	1072	0	0	0	1358
0	-11	1065	0	0	0	1386
14	-5	1065	0	0	0	1400
16	7	1065	0	0	0	1414
26	-3	1076	-1	0	0	1428
3	-4	1066	0	0	0	1442
0	-4	1072	0	0	0	1457
7	0	1059	0	0	0	1471
-3	-7	1065	0	0	0	1502
-4	-11	1079	0	0	0	1516
3	-12	1074	0	0	0	1530
7	-1	1069	0	0	0	1544
15	7	1065	0	0	0	1558
5	-3	1065	0	0	0	1572
85	-14	1047	-4	0	0	1603
-27	-5	1145	1	0	0	1617
-38	3	1031	2	0	0	1631
42	-21	1111	-2	-1	0	1646
-10	-16	1137	0	0	0	1660
17	30	1062	0	1	0	1674
-2	14	1093	0	0	0	1689
10	-14	1052	0	0	0	1718
-3	-1	1074	0	0	0	1732
10	3	1070	0	0	0	1746
36	4	1076	-1	0	0	1760
32	-10	1073	-1	0	0	1774
24	-1	1062	-1	0	0	1789
13	3	1065	0	0	0	1803
-12	-4	1076	0	0	0	1833
-22	0	1066	1	0	0	1848
-20	4	1062	1	0	0	1862
-20	0	1072	1	0	0	1876
-13	0	1073	0	0	0	1890
-5	7	1073	0	0	0	1905
0	4	1076	0	0	0	1920
52	-26	1048	-2	-1	0	1948
23	-27	1095	-1	-1	0	1965
69	-6	1050	-3	0	0	1979
21	-4	1081	-1	0	0	1993
9	3	1074	0	0	0	2009
-3	4	1069	0	0	0	2024
32	-3	1070	-1	0	0	2052
31	-7	1073	-1	0	0	2067
35	-15	1066	-1	0	0	2081
53	2	1058	-2	0	0	2095
2	0	1057	0	0	0	2110
-3	4	1057	0	0	0	2125
-4	0	1075	0	0	0	2139
-1	-4	1065	0	0	0	2168
3	0	1072	0	0	0	2182
11	-4	1073	0	0	0	2197
8	-4	1069	0	0	0	2211
8	0	1065	0	0	0	2225
4	0	1069	0	0	0	2240
4	0	1069	0	0	0	2254
8	0	1066	0	0	0	2282
8	0	1069	0	0	0	2296
4	0	1072	0	0	0	2311
8	-4	1073	0	0	0	2326
4	0	1073	0	0	0	2340
8	0	1069	0	0	0	2354
8	0	1073	0	0	0	2369
8	-4	1073	0	0	0	2398
4	0	1069	0	0	0	2416
0	0	1069	0	0	0	2430
-3	0	1076	0	0	0	2444
3	0	1070	0	0	0	2458
7	0	1069	0	0	0	2473
12	0	1069	0	0	0	2515
8	0	1069	0	0	0	2530
4	-4	1069	0	0	0	2544
4	-4	1069	0	0	0	2558
7	3	1069	0	0	0	2572
15	0	1065	0	0	0	2586
5	0	1072	0	0	0	2615
8	0	1069	0	0	0	2630
11	-4	1069	0	0	0	2644
8	-4	1069	0	0	0	2658
4	0	1072	0	0	0	2672
8	0	1073	0	0	0	2687
4	0	1069	0	0	0	2701
4	0	1073	0	0	0	2732
4	0	1073	0	0	0	2746
4	4	1069	0	0	0	2760
11	0	1069	0	0	0	2774
12	-4	1069	0	0	0	2789
15	0	1072	0	0	0	2803
9	-7	1073	0	0	0	2818
15	0	1069	0	0	0	2847
19	0	1069	-1	0	0	2862
20	0	1069	-1	0	0	2876
16	-4	1072	0	0	0	2890
26	0	1069	-1	0	0	2904
27	0	1065	-1	0	0	2918
35	0	1076	-1	0	0	2949
28	0	1073	-1	0	0	2963
21	0	1069	-1	0	0	2977
16	0	1069	0	0	0	2992
9	0	1073	0	0	0	3006
19	0	1069	0	0	0	3020
12	-4	1069	0	0	0	3037
5	0	1073	0	0	0	3065
0	0	1069	0	0	0	3080
-3	0	1065	0	0	0	3094
-7	4	1065	0	0	0	3109
-22	0	1061	1	0	0	3123
-9	0	1068	0	0	0	3137
-15	4	1072	0	0	0	3151
11	0	1069	0	0	0	3180
19	0	1076	-1	0	0	3194
16	0	1066	0	0	0	3208
5	0	1069	0	0	0	3222
8	0	1069	0	0	0	3236
4	0	1069	0	0	0	3251
0	0	1076	0	0	0	3266
20	-1	1076	-1	0	0	3294
13	-4	1077	0	0	0	3308
22	3	1084	-1	0	0	3322
20	7	1074	-1	0	0	3338
27	1	1073	-1	0	0	3353
10	0	1069	0	0	0	3367
1	0	1069	0	0	0	3381
-4	0	1072	0	0	0	3412
0	0	1073	0	0	0	3426
21	0	1073	-1	0	0	3441
23	-4	1069	-1	0	0	3455
24	-4	1069	-1	0	0	3469
17	0	1065	0	0	0	3483
12	0	1069	0	0	0	3511
19	0	1073	-1	0	0	3525
30	0	1073	-1	0	0	3540
35	0	1073	-1	0	0	3555
57	0	1073	-3	0	0	3569
66	-4	1076	-3	0	0	3583
120	-4	1070	-6	0	0	3598
170	-16	1069	-9	0	0	3626
219	-16	1072	-11	0	0	3640
277	-26	1069	-14	-1	0	3655
357	-34	1069	-18	-1	0	3670
400	-57	1062	-20	-2	0	3684
539	-271	955	-28	-13	0	3698
414	-13	1054	-21	0	0	3726
452	-44	1085	-22	-2	0	3740
477	-82	1131	-22	-3	0	3755
288	-97	1146	-14	-4	0	3769
308	89	939	-18	5	0	3783
282	83	1105	-14	4	0	3797
532	-134	1013	-27	-6	0	3826
184	50	1039	-10	2	0	3840
312	-218	1144	-15	-10	0	3855
162	7	896	-10	0	0	3869
144	-17	1023	-7	0	0	3883
92	101	1057	-4	5	0	3897
-40	84	1098	2	4	0	3925
130	-119	778	-9	-8	0	3939
-90	-168	1652	3	-5	0	3955
-1084	-777	1601	31	-21	0	3970
-2372	-481	963	65	-10	0	3984
-1150	663	464	54	28	0	3998
-539	662	834	26	33	0	4026
-659	-171	975	33	-8	0	4040
-412	121	1205	18	5	0	4055
-349	362	1160	16	16	0	4070
-7	-49	1142	0	-2	0	4084
-100	165	1083	5	8	0	4098
-227	146	1088	11	7	0	4126
-79	25	997	4	1	0	4140
-294	38	1051	15	1	0	4155
-358	39	1170	17	1	0	4170
-354	22	1206	16	0	0	4184
-340	253	952	19	14	0	4198
36	52	1145	-1	2	0	4240
138	41	1140	-6	2	0	4254
-464	-155	1041	23	-7	0	4268
17	91	949	-1	5	0	4282
12	-48	986	0	-2	0	4296
-38	-26	958	2	-1	0	4310
87	28	1219	-4	1	0	4338
136	208	1204	-6	9	0	4352
24	60	1150	-1	2	0	4369
-146	116	1109	7	5	0	4383
-177	93	1112	9	4	0	4397
-117	87	1034	6	4	0	4411
98	-45	1150	-4	-2	0	4453
17	63	1056	0	3	0	4470
34	24	1053	-1	1	0	4484
-18	17	1096	0	0	0	4498
44	23	1114	-2	1	0	4512
1	147	1042	0	8	0	4526
3	73	905	0	4	0	4554
-187	-7	1159	9	0	0	4571
-150	6	1156	7	0	0	4586
-47	40	1074	2	2	0	4601
-37	89	1069	1	4	0	4615
-64	87	1115	3	4	0	4629
1	-41	1127	0	-2	0	4643
-115	-13	1071	6	0	0	4674
-118	59	1034	6	3	0	4689
-26	24	1126	1	1	0	4703
-201	183	983	11	10	0	4717
-116	61	975	6	3	0	4731
-149	20	1003	8	1	0	4745
-130	146	1026	7	8	0	4775
-169	4	1047	9	0	0	4790
-155	-17	971	9	-1	0	4804
-132	-80	1006	7	-4	0	4819
-144	-50	1034	7	-2	0	4834
-191	-47	1083	10	-2	0	4848
-228	-19	1085	11	0	0	4862
-215	44	1086	11	2	0	4890
-177	93	1095	9	4	0	4904
-149	73	1086	7	3	0	4918
-114	110	1081	5	5	0	4932
-93	124	1091	4	6	0	4946
-101	111	1107	5	5	0	4960
-188	183	1033	10	9	0	4990
-227	85	1094	11	4	0	5004
-168	93	1054	9	5	0	5018
-165	190	1007	9	10	0	5032
-197	136	1049	10	7	0	5046
-214	-199	1148	10	-9	0	5060
-215	-81	1097	11	-4	0	5089
-181	-302	1266	7	-13	0	5103
-160	-172	1117	8	-8	0	5117
-271	-254	1176	12	-11	0	5131
-179	-245	1041	9	-13	0	5145
-216	-198	1098	10	-10	0	5159
-20	36	1108	1	1	0	5188
69	110	1052	-3	5	0	5202
113	149	1000	-6	8	0	5216
110	132	1020	-6	7	0	5230
99	155	1046	-5	8	0	5244
49	122	1035	-2	6	0	5258
-143	88	966	8	5	0	5303
-46	133	885	2	8	0	5317
-160	80	998	9	4	0	5331
-186	82	1051	9	4	0	5346
-65	150	1120	3	7	0	5360
-60	153	1141	2	7	0	5374
-80	29	1074	4	1	0	5402
-100	180	1052	5	9	0	5416
-10	195	1039	0	10	0	5430
-146	200	1112	7	10	0	5444
-227	243	1116	11	12	0	5458
-238	290	1091	11	14	0	5472
-210	257	1213	9	11	0	5503
4	139	1154	0	6	0	5517
22	109	1039	-1	6	0	5531
-97	60	1084	5	3	0	5546
-211	34	1077	11	1	0	5561
-170	46	1098	8	2	0	5574
-385	89	1037	20	4	0	5590
-230	72	1044	12	3	0	5619
-225	106	1088	11	5	0	5633
-259	272	1039	13	14	0	5647
-238	2	1186	11	0	0	5660
-222	142	1013	12	7	0	5674
-40	28	1106	2	1	0	5688
82	-16	1065	-4	0	0	5717
-27	242	1008	1	13	0	5731
149	176	1066	-7	9	0	5745
482	-39	1139	-22	-1	0	5759
94	-128	995	-5	-7	0	5773
-58	-52	980	3	-3	0	5788
8	-41	1141	0	-2	0	5803
9	43	1089	0	2	0	5831
75	4	1032	-4	0	0	5845
99	-42	1090	-5	-2	0	5859
21	-22	1138	-1	-1	0	5873
-55	30	1129	2	1	0	5887
-133	38	1082	6	2	0	5903
-79	-54	1087	4	-2	0	5932
-61	5	1120	3	0	0	5946
-77	22	1120	3	1	0	5960
-29	45	1127	1	2	0	5973
-77	72	1018	4	4	0	5987
-75	14	1053	4	0	0	6004
-39	23	1050	2	1	0	6019
-108	-37	1061	5	-1	0	6047
-145	-57	1026	8	-3	0	6062
-142	-34	1026	7	-1	0	6076
-131	-53	1012	7	-2	0	6090
-109	-65	961	6	-3	0	6104
-103	-74	970	6	-4	0	6118
-22	0	1060	1	0	0	6146
72	39	1110	-3	2	0	6160
120	-3	1147	-5	0	0	6174
79	-14	1133	-4	0	0	6188
61	-5	1132	-3	0	0	6203
95	-8	1100	-4	0	0	6218
59	-22	1100	-3	-1	0	6232
-6	11	996	0	0	0	6260
-11	-27	1002	0	-1	0	6274
31	-116	1052	-1	-6	0	6288
42	-167	1042	-2	-9	0	6302
15	-98	1003	0	-5	0	6317
-9	-49	985	0	-2	0	6331
-21	201	988	1	11	0	6359
-115	52	1018	6	2	0	6373
-164	65	975	9	3	0	6387
-101	-29	1123	5	-1	0	6403
-10	-222	1425	0	-8	0	6418
144	148	1200	-6	6	0	6432
43	110	1160	-2	5	0	6446
-124	13	1053	6	0	0	6474
-27	30	1067	1	1	0	6488
4	3	1086	0	0	0	6502
46	-17	1081	-2	0	0	6519
29	-12	1067	-1	0	0	6533
31	2	1062	-1	0	0	6547
51	-13	1069	-2	0	0	6576
51	-15	1055	-2	0	0	6590
125	-26	1025	-6	-1	0	6604
126	-38	1036	-6	-2	0	6619
281	-29	1062	-14	-1	0	6633
290	-52	1093	-14	-2	0	6647
639	-112	1244	-27	-4	0	6675
814	-223	1203	-33	-8	0	6689
1054	-277	1058	-43	-10	0	6703
993	-396	1061	-41	-15	0	6718
987	-489	1125	-38	-18	0	6732
958	-388	1181	-37	-14	0	6746
376	-29	988	-20	-1	0	6774
27	-148	1301	-1	-6	0	6788
119	35	1050	-6	1	0	6802
-115	-789	1092	4	-35	0	6817
98	-302	1199	-4	-14	0	6832
-517	-274	1471	19	-9	0	6846
303	345	363	-31	36	0	6874
-6725	-981	323	81	-8	0	6888
-3976	1267	326	71	17	1	6902
